t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem
1458;8.65;5.27448E-12;4.14081E-09;0.00090164
1459;8.675;5.28603E-12;4.16113E-09;0.00209459
1460;8.795;5.60484E-12;4.48209E-09;0.00402769
1461;8.985;6.25457E-12;5.13879E-09;0.00517032
1462;9.115;6.96245E-12;5.89571E-09;0.00385825
1463;9.205;7.74144E-12;6.72095E-09;0.0043667
1464;9.265;8.25819E-12;7.30651E-09;0.00214261
1465;9.24;8.414E-12;7.50777E-09;0.00108719
1466;9.085;8.22937E-12;7.34987E-09;0.00045315
1467;8.91;7.90404E-12;7.03835E-09;0.00057467
1468;8.865;7.54301E-12;6.69E-09;0.00069522
1469;8.81;7.15781E-12;6.32181E-09;0.00082283
1470;8.825;6.77791E-12;5.96643E-09;0.00059247
1471;8.875;6.40825E-12;5.62612E-09;0.00060477
1472;8.865;6.03802E-12;5.29198E-09;0.00059458
1473;8.88;5.68003E-12;4.97778E-09;0.00033549
1474;8.635;5.3061E-12;4.6538E-09;0.00019564
1475;8.335;4.95342E-12;4.34936E-09;0.00019475
1476;8.155;4.63903E-12;4.08037E-09;0.00009549
1477;7.805;4.33074E-12;3.81635E-09;0.00009504
1478;7.46;4.04749E-12;3.57438E-09;0.00009169
1479;7.175;3.76157E-12;3.32828E-09;0
1480;7.064;3.54105E-12;3.14331E-09;0
1481;6.649;3.44277E-12;2.96952E-09;0.00022434
1482;6.294;3.50317E-12;3.01171E-09;0.00295102
1483;6.22;3.98459E-12;3.42323E-09;0.00683639
1484;6.372;6.1239E-12;4.89144E-09;0.0241618
1485;7.088;1.12645E-11;7.8755E-09;0.03280069
1486;10.932;2.12588E-11;1.28198E-08;0.03616238
1487;9.765;3.01453E-11;1.64291E-08;0.02778101
1488;7.643;3.4476E-11;1.80382E-08;0.0109502
1489;6.901;3.50123E-11;1.79227E-08;0.00055075
1490;6.37;3.38002E-11;1.70427E-08;0.0001689
1491;6.052;3.19786E-11;1.59615E-08;0.00008299
1492;6.158;3.02261E-11;1.49896E-08;0.00008371
1493;6.158;2.83865E-11;1.40555E-08;0
1494;6.794;2.70531E-11;1.34289E-08;0
1495;6.264;2.49949E-11;1.24616E-08;0.00008481
1496;5.84;2.31479E-11;1.16005E-08;0.00008282
1497;5.415;2.14653E-11;1.08261E-08;0.00016173
1498;4.991;1.99403E-11;1.0131E-08;0.00017539
1499;4.354;1.8447E-11;9.44583E-09;0.00016862
1500;4.46;1.74127E-11;8.98922E-09;0.00008502
1501;4.142;1.6266E-11;8.46664E-09;0.00008341
1502;3.717;1.5182E-11;7.97326E-09;0.00008123
1503;3.399;1.42244E-11;7.53906E-09;0
1504;2.975;1.33049E-11;7.11706E-09;0
1505;3.081;1.27339E-11;6.86637E-09;0.00013733
1506;3.081;1.24757E-11;6.86183E-09;0.00143522
1507;3.505;1.29968E-11;7.3806E-09;0.004359
1508;4.036;1.49491E-11;8.79161E-09;0.01328836
1509;5.84;1.99226E-11;1.18805E-08;0.02460579
1510;6.264;2.67007E-11;1.55892E-08;0.0284928
1511;5.415;3.22517E-11;1.84696E-08;0.0181685
1512;6.223;3.63527E-11;2.08109E-08;0.00580458
1513;5.957;3.65422E-11;2.08972E-08;0.00083989
1514;5.733;3.51654E-11;2.00242E-08;0.00025524
1515;5.59;3.33502E-11;1.89475E-08;0.00017171
1516;5.511;3.14474E-11;1.78679E-08;0.00008724
1517;5.48;2.95731E-11;1.68464E-08;0.00008744
1518;5.455;2.77775E-11;1.58935E-08;0.00009068
1519;5.45;2.60924E-11;1.50193E-08;0.00009275
1520;5.466;2.4513E-11;1.42139E-08;0.00009109
1521;5.445;2.30178E-11;1.34589E-08;0.00018137
1522;5.385;2.161E-11;1.27488E-08;0.00039212
1523;5.346;2.03193E-11;1.21013E-08;0.00039296
1524;5.347;1.91444E-11;1.1514E-08;0.00041051
1525;5.401;1.80751E-11;1.09816E-08;0.0005286
1526;5.489;1.70928E-11;1.0494E-08;0.00054074
1527;5.6;1.61664E-11;1.00232E-08;0.00066827
1528;5.712;1.52608E-11;9.56065E-09;0.00068804
1529;5.84;1.4456E-11;9.16998E-09;0.00083179
1530;6.001;1.39948E-11;8.82813E-09;0.00088938
1531;6.203;1.3628E-11;8.6808E-09;0.00161293
1532;6.433;1.33726E-11;8.64097E-09;0.00160608
1533;6.626;1.30795E-11;8.58666E-09;0.00125641
1534;6.773;1.29112E-11;8.64237E-09;0.00179994
1535;6.931;1.29093E-11;8.83184E-09;0.00250286
1536;7.14;1.2812E-11;8.97033E-09;0.00147721
1537;7.305;1.24948E-11;8.91641E-09;0.00082769
1538;7.425;1.19589E-11;8.66043E-09;0.00069
1539;7.5;1.12914E-11;8.2702E-09;0.00069611
1540;7.57;1.06784E-11;7.90091E-09;0.0011088
1541;7.535;1.00615E-11;7.50871E-09;0.00141593
1542;7.59;9.26403E-12;6.96504E-09;0.0016468
1543;7.52;8.52146E-12;6.44051E-09;0.00204819
1544;7.365;7.85603E-12;5.96982E-09;0.00177802
1545;7.43;7.27335E-12;5.55106E-09;0.00123311
1546;7.53;6.76095E-12;5.17086E-09;0.002228
1547;7.465;6.28555E-12;4.80328E-09;0.00300552
1548;7.16;5.82036E-12;4.4455E-09;0.00208895
1549;7.015;5.43536E-12;4.13882E-09;0.00246656
1550;7.035;5.1056E-12;3.87324E-09;0.0023728
1551;6.996;4.78805E-12;3.62321E-09;0.00151129
1552;6.928;4.49541E-12;3.39102E-09;0.00169585
1553;6.727;4.21586E-12;3.16812E-09;0.00164117
1554;6.381;5.37291E-12;3.24497E-09;0.0099352
1555;6.25;7.39165E-12;4.01297E-09;0.02100063
1556;6.452;1.09595E-11;5.53319E-09;0.02190963
1557;6.756;1.76901E-11;8.05902E-09;0.03726415
1558;7.075;2.64358E-11;1.11276E-08;0.03267985
1559;7.195;3.44717E-11;1.38791E-08;0.02285273
1560;7.135;4.04841E-11;1.5895E-08;0.01738039
1561;7.038;4.15869E-11;1.60128E-08;0.00442751
1562;6.736;3.98564E-11;1.51637E-08;0.00263113
1563;6.371;3.72158E-11;1.40705E-08;0.00205466
1564;6.143;3.45925E-11;1.30625E-08;0.0012072
1565;5.922;3.19541E-11;1.20675E-08;0.00135696
1566;5.792;2.95423E-11;1.11768E-08;0.00148372
1567;5.711;2.73429E-11;1.03764E-08;0.0014873
1568;5.686;2.5345E-11;9.66139E-09;0.00110014
1569;5.675;2.35201E-11;9.01543E-09;0.0008522
1570;5.621;2.18302E-11;8.41944E-09;0.00071525
1571;5.535;2.0283E-11;7.87375E-09;0.0007072
1572;5.433;1.88747E-11;7.37661E-09;0.00060352
1573;5.351;1.75805E-11;6.91267E-09;0.00050423
1574;5.298;1.64281E-11;6.50119E-09;0.0004985
1575;5.246;1.5399E-11;6.13526E-09;0.00050325
1576;5.174;1.44533E-11;5.79639E-09;0.00059282
1577;5.087;1.35857E-11;5.48258E-09;0.00059492
1578;4.998;1.33928E-11;5.22056E-09;0.00118535
1579;4.948;1.32879E-11;5.17905E-09;0.00186891
1580;4.967;1.38551E-11;5.4668E-09;0.00393555
1581;5.114;1.50558E-11;6.07444E-09;0.00540265
1582;5.328;1.68384E-11;6.96924E-09;0.00740117
1583;5.435;1.86981E-11;7.93339E-09;0.00699458
1584;5.442;2.04351E-11;8.83889E-09;0.00711054
1585;5.256;2.13926E-11;9.36739E-09;0.00481432
1586;4.898;2.09774E-11;9.24173E-09;0.00177609
1587;4.395;2.00305E-11;8.83503E-09;0.00161138
1588;3.926;1.89417E-11;8.35444E-09;0.00133645
1589;3.537;1.78649E-11;7.87655E-09;0.0010557
1590;3.16;1.68228E-11;7.41455E-09;0.00096267
1591;2.847;1.5851E-11;6.98887E-09;0.00075581
1592;2.605;1.49569E-11;6.59779E-09;0.00067795
1593;2.494;1.41446E-11;6.24086E-09;0.00059847
1594;2.457;1.34147E-11;5.92652E-09;0.00047632
1595;2.403;1.2712E-11;5.62174E-09;0.00041463
1596;2.354;1.20556E-11;5.33795E-09;0.00034383
1597;2.303;1.14364E-11;5.07232E-09;0.00025914
1598;2.241;1.08546E-11;4.82403E-09;0.00018811
1599;2.179;1.03177E-11;4.59347E-09;0.00019915
1600;2.143;9.82189E-12;4.38148E-09;0.00019013
1601;2.07;9.63502E-12;4.19069E-09;0.00036402
1602;1.988;1.0259E-11;4.45023E-09;0.00613142
1603;1.932;1.31682E-11;5.57561E-09;0.02207605
1604;1.921;1.91021E-11;7.77297E-09;0.03154142
1605;2.044;2.9108E-11;1.11251E-08;0.04086654
1606;2.516;3.99468E-11;1.46073E-08;0.03094606
1607;2.926;4.85313E-11;1.73885E-08;0.0195976
1608;3.189;5.45232E-11;1.93789E-08;0.01505991
1609;3.181;5.48685E-11;1.94643E-08;0.00339059
1610;2.891;5.20362E-11;1.84071E-08;0.00156137
1611;2.601;4.84261E-11;1.70999E-08;0.00123362
1612;2.25;4.4659E-11;1.57622E-08;0.00093307
1613;2.098;4.12614E-11;1.45699E-08;0.00138585
1614;2.023;3.81555E-11;1.34893E-08;0.00155641
1615;1.946;3.52629E-11;1.24946E-08;0.00107762
1616;1.849;3.2589E-11;1.15814E-08;0.00078166
1617;1.787;3.01804E-11;1.07617E-08;0.00078373
1618;1.742;2.80037E-11;1.00217E-08;0.00079911
1619;1.725;2.60497E-11;9.35685E-09;0.00081828
1620;1.72;2.42776E-11;8.75509E-09;0.000718
1621;1.682;2.2647E-11;8.20025E-09;0.00071489
1622;1.654;2.11737E-11;7.6972E-09;0.0007321
1623;1.656;1.98568E-11;7.24481E-09;0.00099952
1624;1.658;1.86658E-11;6.83218E-09;0.00121007
1625;1.68;1.75985E-11;6.45912E-09;0.00149466
1626;1.7;1.7718E-11;6.32579E-09;0.00411031
1627;1.765;1.92687E-11;6.85432E-09;0.01037753
1628;1.95;2.33784E-11;8.26265E-09;0.01997431
1629;2.398;2.94786E-11;1.03694E-08;0.02082102
1630;2.99;3.57603E-11;1.25554E-08;0.01644716
1631;3.397;4.13269E-11;1.45022E-08;0.01412749
1632;3.691;4.47542E-11;1.57336E-08;0.00847196
1633;3.782;4.51637E-11;1.5895E-08;0.00365003
1634;3.664;4.32059E-11;1.52007E-08;0.00149597
1635;3.476;4.05781E-11;1.42799E-08;0.00120687
1636;3.177;3.77146E-11;1.32822E-08;0.00099686
1637;2.729;3.48015E-11;1.22676E-08;0.00117381
1638;2.489;3.22432E-11;1.1382E-08;0.00106457
1639;2.438;3.00297E-11;1.0621E-08;0.00097218
1640;2.412;2.80131E-11;9.93183E-09;0.00086826
1641;2.359;2.61523E-11;9.2966E-09;0.00087102
1642;2.303;2.44446E-11;8.71635E-09;0.00079146
1643;2.046;2.27331E-11;8.13277E-09;0.00068514
1644;1.827;2.1175E-11;7.60221E-09;0.00044542
1645;1.733;1.98251E-11;7.14082E-09;0.00076579
1646;1.66;1.85977E-11;6.72158E-09;0.00067201
1647;1.597;1.74663E-11;6.33644E-09;0.00042756
1648;1.531;1.64242E-11;5.9822E-09;0.00027965
1649;1.466;1.5466E-11;5.65689E-09;0.00020293
1650;1.393;1.6279E-11;5.86606E-09;0.00603001
1651;1.347;2.00269E-11;7.1572E-09;0.02073252
1652;1.33;2.77957E-11;9.66049E-09;0.03515382
1653;1.34;3.80219E-11;1.27783E-08;0.03502207
1654;1.498;4.72059E-11;1.55609E-08;0.0232839
1655;1.757;5.57906E-11;1.81553E-08;0.02247841
1656;2.085;6.11254E-11;1.9876E-08;0.01192398
1657;2.131;6.10688E-11;1.99036E-08;0.00373005
1658;1.902;5.72907E-11;1.86737E-08;0.00129646
1659;1.637;5.26968E-11;1.7185E-08;0.00092125
1660;1.512;4.82436E-11;1.57535E-08;0.00074559
1661;1.454;4.40948E-11;1.44313E-08;0.00056963
1662;1.407;4.02858E-11;1.32231E-08;0.00064842
1663;1.377;3.68507E-11;1.2135E-08;0.00074709
1664;1.362;3.37735E-11;1.11593E-08;0.00094155
1665;1.364;3.10248E-11;1.02878E-08;0.00063062
1666;1.379;2.85641E-11;9.50853E-09;0.00039587
1667;1.408;2.63694E-11;8.81386E-09;0.00029991
1668;1.474;2.44375E-11;8.20291E-09;0.0002034
1669;1.584;2.27494E-11;7.66991E-09;0.00020404
1670;1.697;2.12653E-11;7.20169E-09;0.00010525
1671;1.84;1.99929E-11;6.80172E-09;0.00010558
1672;1.896;1.88179E-11;6.43314E-09;0.00009803
1673;1.677;1.75548E-11;6.02851E-09;0
1674;1.459;1.82767E-11;6.28479E-09;0.00353417
1675;1.43;2.25518E-11;7.78855E-09;0.01805458
1676;1.862;3.06334E-11;1.05522E-08;0.02627565
1677;2.571;4.22235E-11;1.42831E-08;0.03428412
1678;3.346;5.7266E-11;1.87204E-08;0.042181
1679;4.05;7.05423E-11;2.26038E-08;0.02868052
1680;4.233;7.8342E-11;2.49401E-08;0.01722571
1681;4.016;7.83029E-11;2.49625E-08;0.00551518
1682;3.58;7.25326E-11;2.31312E-08;0.00131069
1683;3.065;6.55109E-11;2.08963E-08;0.00095083
1684;2.845;5.91954E-11;1.89002E-08;0.0011034
1685;2.865;5.37459E-11;1.7193E-08;0.00112264
1686;2.97;4.89812E-11;1.57092E-08;0.00126911
1687;3.085;4.47864E-11;1.44118E-08;0.00100511
1688;3.187;4.11026E-11;1.32784E-08;0.00075158
1689;3.29;3.7926E-11;1.23058E-08;0.00062447
1690;3.422;3.51926E-11;1.14715E-08;0.00042121
1691;3.603;3.28956E-11;1.07752E-08;0.00028591
1692;3.808;3.09658E-11;1.0195E-08;0.0002871
1693;3.949;2.91476E-11;9.63986E-09;0.00028831
1694;4.072;2.76418E-11;9.18569E-09;0.00029564
1695;4.213;2.64582E-11;8.83759E-09;0.00015264
1696;4.358;2.54523E-11;8.54524E-09;0.00015331
1697;4.479;2.45824E-11;8.29474E-09;0.0001542
1698;4.617;2.48069E-11;8.33657E-09;0.00092792
1699;4.808;2.68688E-11;9.13553E-09;0.00309251
1700;5.093;3.11443E-11;1.078E-08;0.00663018
1701;5.429;3.67724E-11;1.30022E-08;0.00806191
1702;5.865;4.38066E-11;1.5787E-08;0.01173458
1703;6.272;4.92951E-11;1.80671E-08;0.0076407
1704;6.506;5.2958E-11;1.96208E-08;0.00750695
1705;6.654;5.27142E-11;1.96342E-08;0.00250764
1706;6.688;5.00849E-11;1.8692E-08;0.00076849
1707;6.685;4.7063E-11;1.75736E-08;0.00137936
1708;6.684;4.41465E-11;1.64761E-08;0.00201745
1709;6.668;4.14613E-11;1.54594E-08;0.00221579
1710;6.646;3.90736E-11;1.45477E-08;0.00227199
1711;6.643;3.69682E-11;1.37468E-08;0.00200801
1712;6.722;3.5222E-11;1.30803E-08;0.00185321
1713;6.8;3.36997E-11;1.25012E-08;0.00163392
1714;6.862;3.23785E-11;1.19919E-08;0.00191062
1715;6.91;3.08185E-11;1.13785E-08;0.0014731
1716;6.963;2.96681E-11;1.09379E-08;0.00083484
1717;7.035;2.86839E-11;1.05663E-08;0.00062099
1718;7.065;2.77631E-11;1.02148E-08;0.00042765
1719;7.1;2.69395E-11;9.8978E-09;0.00063636
1720;7.135;2.61813E-11;9.60915E-09;0.00040957
1721;7.09;2.54199E-11;9.32198E-09;0.00057291
1722;6.946;2.51152E-11;8.95981E-09;0.00065852
1723;6.832;2.54324E-11;8.99019E-09;0.00136521
1724;6.83;2.6978E-11;9.55999E-09;0.00277619
1725;6.871;2.92188E-11;1.04409E-08;0.00381698
1726;6.896;3.16771E-11;1.14322E-08;0.00444453
1727;6.895;3.38662E-11;1.23389E-08;0.00407597
1728;7.007;3.48679E-11;1.27468E-08;0.00277544
1729;7.2;3.47523E-11;1.26854E-08;0.00165739
1730;7.335;3.38172E-11;1.2297E-08;0.00117318
1731;7.475;3.27162E-11;1.18145E-08;0.00262842
1732;7.565;3.15182E-11;1.12996E-08;0.00230668
1733;7.54;3.02745E-11;1.0767E-08;0.00231796
1734;7.51;2.91227E-11;1.02655E-08;0.0023765
1735;7.545;2.81087E-11;9.816E-09;0.00217809
1736;7.615;2.72218E-11;9.40916E-09;0.00226267
1737;7.745;2.64791E-11;9.0483E-09;0.00259574
1738;7.925;2.58185E-11;8.72723E-09;0.00181117
1739;8.07;2.52714E-11;8.453E-09;0.00181793
1740;8.175;2.46046E-11;8.15207E-09;0.00098977
1741;8.26;2.39418E-11;7.86531E-09;0.000487
1742;8.215;2.3193E-11;7.56489E-09;0.00044249
1743;8.055;2.2386E-11;7.25125E-09;0.00042981
1744;7.85;2.15679E-11;6.91549E-09;0.00025395
1745;7.785;2.08974E-11;6.61964E-09;0.00104073
1746;7.99;2.04542E-11;6.38459E-09;0.00279789
1747;8.025;2.15417E-11;6.20344E-09;0.00782542
1748;7.975;2.5865E-11;6.98256E-09;0.02456705
1749;8.155;3.35116E-11;8.44796E-09;0.03347051
1750;8.38;4.28034E-11;1.02798E-08;0.03002415
1751;8.435;5.09583E-11;1.18279E-08;0.02362898
1752;8.395;5.63511E-11;1.27184E-08;0.01858689
1753;8.295;5.68794E-11;1.25233E-08;0.00837659
1754;8.215;5.48716E-11;1.18884E-08;0.00608606
1755;8.235;5.22593E-11;1.1194E-08;0.00488032
1756;8.3;4.94346E-11;1.04924E-08;0.00426559
1757;8.35;4.6568E-11;9.81349E-09;0.00307851
1758;8.42;4.38224E-11;9.1818E-09;0.00269968
1759;8.4;4.11957E-11;8.57848E-09;0.00306092
1760;8.395;3.87562E-11;8.02576E-09;0.00220751
1761;8.45;3.6431E-11;7.49682E-09;0.00262604
1762;8.36;3.4331E-11;7.01531E-09;0.00383856
1763;8.155;3.22489E-11;6.53205E-09;0.00340889
1764;8.065;3.04911E-11;6.12701E-09;0.00287524
1765;8.045;2.88438E-11;5.73894E-09;0.00294177
1766;8.085;2.73575E-11;5.387E-09;0.00293864
1767;8.135;2.59292E-11;5.06319E-09;0.0019163
1768;8.075;2.45008E-11;4.74306E-09;0.00209133
1769;7.82;2.30517E-11;4.42558E-09;0.00158818
1770;7.58;2.22873E-11;4.11954E-09;0.00167911
1771;7.425;2.25521E-11;3.93502E-09;0.00376716
1772;7.32;2.36353E-11;4.06952E-09;0.00666339
1773;7.315;2.65845E-11;4.58463E-09;0.01264669
1774;7.36;2.91512E-11;5.08377E-09;0.00800369
1775;7.265;3.18579E-11;5.63906E-09;0.00942174
1776;7.185;3.36979E-11;6.01895E-09;0.00828046
1777;7.029;3.36462E-11;6.00767E-09;0.00436995
1778;6.779;3.22017E-11;5.72447E-09;0.00277209
1779;6.439;3.05506E-11;5.41013E-09;0.0024608
1780;5.987;2.87226E-11;5.06852E-09;0.00138016
1781;5.571;2.69494E-11;4.73957E-09;0.00114489
1782;5.266;2.5343E-11;4.44033E-09;0.00117133
1783;5.235;2.39821E-11;4.18436E-09;0.0012066
1784;5.374;2.27726E-11;3.95469E-09;0.00142018
1785;5.471;2.15857E-11;3.73107E-09;0.00120291
1786;5.504;2.04206E-11;3.5132E-09;0.00116036
1787;5.495;1.92946E-11;3.30443E-09;0.0009423
1788;5.437;1.82081E-11;3.10504E-09;0.00055476
1789;5.35;1.71805E-11;2.91717E-09;0.00054808
1790;5.262;1.62153E-11;2.7416E-09;0.00018409
1791;5.208;1.53223E-11;2.58027E-09;0.00017682
1792;5.144;1.45519E-11;2.44419E-09;0
1793;5.023;1.37361E-11;2.29781E-09;0
1794;4.908;1.42313E-11;2.34953E-09;0.00187256
1795;4.945;1.69311E-11;2.87288E-09;0.01214418
1796;5.162;2.21239E-11;3.87915E-09;0.02157186
1797;5.599;2.9195E-11;5.28676E-09;0.02422442
1798;6.054;4.09991E-11;7.40418E-09;0.04771138
1799;6.546;5.47345E-11;9.84888E-09;0.04429871
1800;6.815;6.4316E-11;1.17321E-08;0.02226484
1801;6.747;6.62706E-11;1.21819E-08;0.0077539
1802;6.533;6.33559E-11;1.16541E-08;0.00328369
1803;6.287;5.92155E-11;1.08939E-08;0.00265816
1804;6.091;5.49724E-11;1.01075E-08;0.00290615
1805;5.953;5.09786E-11;9.35962E-09;0.0034663
1806;5.841;4.73239E-11;8.6639E-09;0.00458563
1807;5.74;4.39828E-11;8.02291E-09;0.00521972
1808;5.663;4.09573E-11;7.44138E-09;0.00494785
1809;5.562;3.81799E-11;6.90751E-09;0.00485916
1810;5.395;3.55947E-11;6.41262E-09;0.00451627
1811;5.241;3.32793E-11;5.96619E-09;0.00479481
1812;5.163;3.1229E-11;5.56662E-09;0.00504351
1813;5.177;2.94799E-11;5.2152E-09;0.00617232
1814;5.242;2.78682E-11;4.88519E-09;0.0062652
1815;5.429;2.64796E-11;4.59663E-09;0.00653969
1816;5.641;2.51829E-11;4.32405E-09;0.00665528
1817;5.804;2.39691E-11;4.06398E-09;0.00748875
1818;5.967;2.48404E-11;3.80393E-09;0.01256356
1819;6.176;2.7519E-11;3.95416E-09;0.02077693
1820;6.408;3.19748E-11;4.48363E-09;0.02518027
1821;6.671;3.7099E-11;5.18398E-09;0.02284549
1822;6.884;4.3388E-11;6.10437E-09;0.02640286
1823;7.05;4.96801E-11;7.0717E-09;0.02570063
1824;7.13;5.36848E-11;7.70531E-09;0.01900079
1825;7.09;5.33616E-11;7.64103E-09;0.00873065
1826;7.025;5.09679E-11;7.28443E-09;0.00658498
1827;6.957;4.80003E-11;6.84514E-09;0.0056278
1828;6.896;4.494E-11;6.38968E-09;0.0057141
1829;6.829;4.17653E-11;5.9111E-09;0.00531071
1830;6.805;3.8947E-11;5.49742E-09;0.00409253
1831;6.777;3.62872E-11;5.10916E-09;0.00325994
1832;6.833;3.3857E-11;4.75666E-09;0.00217854
1833;6.949;3.16214E-11;4.43366E-09;0.00162712
1834;7.075;2.95338E-11;4.13145E-09;0.00166005
1835;7.15;2.75482E-11;3.84377E-09;0.00137752
1836;7.19;2.56838E-11;3.5725E-09;0.00138088
1837;7.22;2.39492E-11;3.31893E-09;0.00162778
1838;7.235;2.23352E-11;3.0818E-09;0.00165371
1839;7.23;2.0825E-11;2.85902E-09;0.00164639
1840;7.195;1.94053E-11;2.6494E-09;0.00161704
1841;7.17;1.80882E-11;2.45452E-09;0.00159883
1842;7.13;1.778E-11;2.25603E-09;0.00353007
1843;7.145;1.95099E-11;2.48689E-09;0.01053942
1844;7.24;2.41051E-11;3.13761E-09;0.02380799
1845;7.495;3.08998E-11;4.1597E-09;0.0286581
1846;7.705;3.78068E-11;5.28134E-09;0.02434959
1847;7.835;4.77541E-11;6.8753E-09;0.0405668
1848;8.02;5.59995E-11;8.27909E-09;0.03032577
1849;8.01;6.11118E-11;9.16064E-09;0.02485363
1850;7.765;5.90509E-11;8.88594E-09;0.00827438
1851;7.51;5.54048E-11;8.33256E-09;0.00807399
1852;7.35;5.15585E-11;7.73161E-09;0.00876671
1853;7.27;4.78193E-11;7.14332E-09;0.00860945
1854;7.125;4.42112E-11;6.57096E-09;0.008931
1855;6.923;4.0847E-11;6.03413E-09;0.00925271
1856;6.86;3.78828E-11;5.56139E-09;0.00872422
1857;6.859;3.51975E-11;5.13403E-09;0.00788656
1858;6.797;3.26494E-11;4.73471E-09;0.00654408
1859;6.639;3.02708E-11;4.36153E-09;0.00663968
1860;6.538;2.81328E-11;4.02786E-09;0.00617495
1861;6.485;2.62006E-11;3.72708E-09;0.00602667
1862;6.297;2.4338E-11;3.44187E-09;0.00502897
1863;5.943;2.2564E-11;3.1725E-09;0.00469149
1864;5.646;2.09919E-11;2.93468E-09;0.00436387
1865;5.421;1.9593E-11;2.72409E-09;0.00364197
1866;5.104;2.21534E-11;2.67012E-09;0.01589504
1867;5.152;2.88795E-11;3.46713E-09;0.03894803
1868;5.721;4.18337E-11;5.09698E-09;0.06464449
1869;6.477;5.509E-11;6.9853E-09;0.04319271
1870;7.003;6.67375E-11;8.83592E-09;0.03602862
1871;7.365;8.21708E-11;1.13089E-08;0.05777487
1872;7.605;9.5379E-11;1.36681E-08;0.04650737
1873;7.495;9.62971E-11;1.42264E-08;0.0122742
1874;7.057;8.91836E-11;1.33586E-08;0.00280057
1875;6.549;8.13293E-11;1.23097E-08;0.0028072
1876;6.15;7.40658E-11;1.12989E-08;0.00440483
1877;5.959;6.76171E-11;1.03874E-08;0.00347246
1878;5.768;6.17663E-11;9.55144E-09;0.00275257
1879;5.645;5.67947E-11;8.85283E-09;0.00244205
1880;5.564;5.21676E-11;8.18772E-09;0.00166831
1881;5.515;4.80349E-11;7.58635E-09;0.00192375
1882;5.539;4.43983E-11;7.05317E-09;0.00186869
1883;5.577;4.11449E-11;6.57044E-09;0.00244112
1884;5.679;3.83185E-11;6.14442E-09;0.0034203
1885;5.825;3.57028E-11;5.74197E-09;0.00335873
1886;5.924;3.33526E-11;5.38149E-09;0.00334339
1887;6.017;3.11568E-11;5.03823E-09;0.00335086
1888;6.051;2.90849E-11;4.70959E-09;0.00333549
1889;6.067;2.71466E-11;4.40322E-09;0.00216879
1890;6.127;2.61598E-11;4.1093E-09;0.00415336
1891;6.224;2.7048E-11;4.1782E-09;0.0086803
1892;6.391;2.95456E-11;4.64649E-09;0.01264866
1893;6.621;3.46984E-11;5.62666E-09;0.02233836
1894;6.949;4.33291E-11;7.28246E-09;0.03504479
1895;7.33;5.43903E-11;9.40785E-09;0.04388845
1896;7.44;6.35466E-11;1.1328E-08;0.03351376
1897;7.34;6.45059E-11;1.17414E-08;0.00908553
1898;7.085;6.07524E-11;1.11658E-08;0.00300535
1899;6.95;5.61093E-11;1.04064E-08;0.00095422
1900;6.508;5.12867E-11;9.58739E-09;0.00146549
1901;6.125;4.6897E-11;8.83094E-09;0.00142862
1902;5.72;4.2909E-11;8.12648E-09;0.00219365
1903;5.403;3.94455E-11;7.50428E-09;0.00299306
1904;5.246;3.64743E-11;6.96644E-09;0.0030203
1905;5.076;3.37758E-11;6.4741E-09;0.0029846
1906;4.863;3.13391E-11;6.03223E-09;0.00286586
1907;4.598;2.90469E-11;5.61191E-09;0.00230986
1908;4.363;2.70169E-11;5.23551E-09;0.0023974
1909;4.282;2.52796E-11;4.91077E-09;0.00246624
1910;4.317;2.3752E-11;4.62414E-09;0.00204708
1911;4.506;2.24165E-11;4.37305E-09;0.0015818
1912;4.825;2.11192E-11;4.11964E-09;0.00163007
1913;5.128;2.00228E-11;3.90885E-09;0.00143818
1914;5.509;2.05554E-11;3.85214E-09;0.00374414
1915;5.955;2.20108E-11;4.17141E-09;0.00748729
1916;6.485;2.51352E-11;4.77684E-09;0.01921072
1917;7.029;3.54372E-11;6.46464E-09;0.06996698
1918;7.375;4.46182E-11;8.07324E-09;0.04417736
1919;7.32;5.41511E-11;9.78352E-09;0.04622591
1920;7.12;6.36036E-11;1.15513E-08;0.04579413
1921;6.895;6.95299E-11;1.27538E-08;0.03236905
1922;6.568;6.61545E-11;1.22204E-08;0.00581009
1923;6.175;6.14584E-11;1.14148E-08;0.00582246
1924;5.997;5.68966E-11;1.06153E-08;0.00621049
1925;5.984;5.25709E-11;9.86072E-09;0.00374949
1926;6.056;4.8602E-11;9.17288E-09;0.00262155
1927;6.137;4.49811E-11;8.54323E-09;0.00296037
1928;6.234;4.16727E-11;7.96394E-09;0.00272648
1929;6.355;3.86468E-11;7.42925E-09;0.00217013
1930;6.525;3.58935E-11;6.93783E-09;0.00129218
1931;6.797;3.34433E-11;6.49353E-09;0.00135795
1932;7.145;3.12794E-11;6.09806E-09;0.00108923
1933;7.535;2.93015E-11;5.72204E-09;0.00158564
1934;8;2.75312E-11;5.3773E-09;0.00243233
1935;8.455;2.58537E-11;5.049E-09;0.00200724
1936;8.71;2.38843E-11;4.6909E-09;0.00241327
1937;8.885;2.21392E-11;4.36725E-09;0.00244823
1938;9.035;2.21833E-11;4.23748E-09;0.01203394
1939;9.27;2.45978E-11;4.71389E-09;0.02237543
1940;9.58;2.82938E-11;5.51006E-09;0.02117639
