t;step_number;time_in_days;soil_temperature;sucrose_input_rate
548;22.83333333;22.83333333;7.025923105;1.18E-11
549;22.875;22.875;7.014325006;1.17E-11
550;22.91666667;22.91666667;7.002726906;1.17E-11
551;22.95833333;22.95833333;6.991128807;1.16E-11
552;23;23;6.979530707;1.16E-11
553;23.04166667;23.04166667;6.964065875;1.15E-11
554;23.08333333;23.08333333;6.948601043;1.15E-11
555;23.125;23.125;6.933136211;1.14E-11
556;23.16666667;23.16666667;6.917671379;1.14E-11
557;23.20833333;23.20833333;6.902206547;1.13E-11
558;23.25;23.25;6.886741715;1.12E-11
559;23.29166667;23.29166667;6.871276883;1.12E-11
560;23.33333333;23.33333333;6.855812051;1.11E-11
561;23.375;23.375;6.840347219;1.10E-11
562;23.41666667;23.41666667;6.824882387;1.10E-11
563;23.45833333;23.45833333;6.809417555;1.09E-11
564;23.5;23.5;6.793952723;1.09E-11
565;23.54166667;23.54166667;6.778487891;1.08E-11
566;23.58333333;23.58333333;6.763023059;1.07E-11
567;23.625;23.625;6.747558227;1.07E-11
568;23.66666667;23.66666667;6.732093395;1.06E-11
569;23.70833333;23.70833333;6.716628563;1.05E-11
570;23.75;23.75;6.701163731;1.05E-11
571;23.79166667;23.79166667;6.685698899;1.04E-11
572;23.83333333;23.83333333;6.670234067;1.04E-11
573;23.875;23.875;6.654769235;1.03E-11
574;23.91666667;23.91666667;6.639304403;1.02E-11
575;23.95833333;23.95833333;6.623839571;1.02E-11
576;24;24;6.608374739;1.01E-11
577;24.04166667;24.04166667;6.629138888;1.02E-11
578;24.08333333;24.08333333;6.649903038;1.03E-11
579;24.125;24.125;6.670667187;1.04E-11
580;24.16666667;24.16666667;6.691431337;1.04E-11
581;24.20833333;24.20833333;6.712195486;1.05E-11
582;24.25;24.25;6.732959636;1.06E-11
583;24.29166667;24.29166667;6.753723785;1.07E-11
584;24.33333333;24.33333333;6.774487934;1.08E-11
585;24.375;24.375;6.795252084;1.09E-11
586;24.41666667;24.41666667;6.816016233;1.09E-11
587;24.45833333;24.45833333;6.836780383;1.10E-11
588;24.5;24.5;6.857544532;1.11E-11
589;24.54166667;24.54166667;6.878308681;1.12E-11
590;24.58333333;24.58333333;6.899072831;1.13E-11
591;24.625;24.625;6.91983698;1.14E-11
592;24.66666667;24.66666667;6.94060113;1.14E-11
593;24.70833333;24.70833333;6.961365279;1.15E-11
594;24.75;24.75;6.982129429;1.16E-11
595;24.79166667;24.79166667;7.002893578;1.17E-11
596;24.83333333;24.83333333;7.023657727;1.18E-11
597;24.875;24.875;7.044421877;1.19E-11
598;24.91666667;24.91666667;7.065186026;1.19E-11
599;24.95833333;24.95833333;7.085950176;1.20E-11
600;25;25;7.106714325;1.21E-11
601;25.04166667;25.04166667;7.142290924;1.22E-11
602;25.08333333;25.08333333;7.177867524;1.24E-11
603;25.125;25.125;7.213444123;1.25E-11
604;25.16666667;25.16666667;7.249020722;1.27E-11
605;25.20833333;25.20833333;7.284597321;1.28E-11
606;25.25;25.25;7.320173921;1.29E-11
607;25.29166667;25.29166667;7.35575052;1.31E-11
608;25.33333333;25.33333333;7.391327119;1.32E-11
609;25.375;25.375;7.426903718;1.33E-11
610;25.41666667;25.41666667;7.462480318;1.35E-11
611;25.45833333;25.45833333;7.498056917;1.36E-11
612;25.5;25.5;7.533633516;1.38E-11
613;25.54166667;25.54166667;7.569210115;1.39E-11
614;25.58333333;25.58333333;7.604786715;1.40E-11
615;25.625;25.625;7.640363314;1.42E-11
616;25.66666667;25.66666667;7.675939913;1.43E-11
617;25.70833333;25.70833333;7.711516512;1.44E-11
618;25.75;25.75;7.747093112;1.46E-11
619;25.79166667;25.79166667;7.782669711;1.47E-11
620;25.83333333;25.83333333;7.81824631;1.49E-11
621;25.875;25.875;7.853822909;1.50E-11
622;25.91666667;25.91666667;7.889399508;1.51E-11
623;25.95833333;25.95833333;7.924976108;1.53E-11
624;26;26;7.960552707;1.54E-11
625;26.04166667;26.04166667;7.996183134;1.55E-11
626;26.08333333;26.08333333;8.031813562;1.57E-11
627;26.125;26.125;8.067443989;1.58E-11
628;26.16666667;26.16666667;8.103074417;1.60E-11
629;26.20833333;26.20833333;8.138704844;1.61E-11
630;26.25;26.25;8.174335272;1.62E-11
631;26.29166667;26.29166667;8.209965699;1.64E-11
632;26.33333333;26.33333333;8.245596127;1.65E-11
633;26.375;26.375;8.281226554;1.66E-11
634;26.41666667;26.41666667;8.316856982;1.68E-11
635;26.45833333;26.45833333;8.352487409;1.69E-11
636;26.5;26.5;8.388117837;1.71E-11
637;26.54166667;26.54166667;8.423748264;1.72E-11
638;26.58333333;26.58333333;8.459378691;1.73E-11
639;26.625;26.625;8.495009119;1.75E-11
640;26.66666667;26.66666667;8.530639546;1.76E-11
641;26.70833333;26.70833333;8.566269974;1.77E-11
642;26.75;26.75;8.601900401;1.79E-11
643;26.79166667;26.79166667;8.637530829;1.80E-11
644;26.83333333;26.83333333;8.673161256;1.82E-11
645;26.875;26.875;8.708791684;1.83E-11
646;26.91666667;26.91666667;8.744422111;1.84E-11
647;26.95833333;26.95833333;8.780052539;1.86E-11
648;27;27;8.815682966;1.87E-11
649;27.04166667;27.04166667;8.87099954;1.89E-11
650;27.08333333;27.08333333;8.926316114;1.91E-11
651;27.125;27.125;8.981632688;1.94E-11
652;27.16666667;27.16666667;9.036949262;1.96E-11
653;27.20833333;27.20833333;9.092265836;1.98E-11
654;27.25;27.25;9.14758241;2.00E-11
655;27.29166667;27.29166667;9.202898983;2.02E-11
656;27.33333333;27.33333333;9.258215557;2.04E-11
657;27.375;27.375;9.313532131;2.07E-11
658;27.41666667;27.41666667;9.368848705;2.09E-11
659;27.45833333;27.45833333;9.424165279;2.11E-11
660;27.5;27.5;9.479481853;2.13E-11
661;27.54166667;27.54166667;9.534798427;2.15E-11
662;27.58333333;27.58333333;9.590115001;2.17E-11
663;27.625;27.625;9.645431575;2.20E-11
664;27.66666667;27.66666667;9.700748149;2.22E-11
665;27.70833333;27.70833333;9.756064723;2.24E-11
666;27.75;27.75;9.811381297;2.26E-11
667;27.79166667;27.79166667;9.86669787;2.28E-11
668;27.83333333;27.83333333;9.922014444;2.30E-11
669;27.875;27.875;9.977331018;2.33E-11
670;27.91666667;27.91666667;10.03264759;2.35E-11
671;27.95833333;27.95833333;10.08796417;2.37E-11
672;28;28;10.14328074;2.39E-11
673;28.04166667;28.04166667;10.1565795;2.40E-11
674;28.08333333;28.08333333;10.16987826;2.40E-11
675;28.125;28.125;10.18317702;2.41E-11
676;28.16666667;28.16666667;10.19647578;2.41E-11
677;28.20833333;28.20833333;10.20977454;2.42E-11
678;28.25;28.25;10.2230733;2.42E-11
679;28.29166667;28.29166667;10.23637206;2.43E-11
680;28.33333333;28.33333333;10.24967082;2.43E-11
681;28.375;28.375;10.26296958;2.44E-11
682;28.41666667;28.41666667;10.27626834;2.44E-11
683;28.45833333;28.45833333;10.2895671;2.45E-11
684;28.5;28.5;10.30286586;2.45E-11
685;28.54166667;28.54166667;10.31616462;2.46E-11
686;28.58333333;28.58333333;10.32946338;2.46E-11
687;28.625;28.625;10.34276214;2.47E-11
688;28.66666667;28.66666667;10.3560609;2.47E-11
689;28.70833333;28.70833333;10.36935966;2.48E-11
690;28.75;28.75;10.38265842;2.48E-11
691;28.79166667;28.79166667;10.39595718;2.49E-11
692;28.83333333;28.83333333;10.40925594;2.49E-11
693;28.875;28.875;10.4225547;2.50E-11
694;28.91666667;28.91666667;10.43585346;2.50E-11
695;28.95833333;28.95833333;10.44915222;2.51E-11
696;29;29;10.46245098;2.51E-11
697;29.04166667;29.04166667;10.42685647;2.50E-11
698;29.08333333;29.08333333;10.39126195;2.48E-11
699;29.125;29.125;10.35566744;2.47E-11
700;29.16666667;29.16666667;10.32007293;2.46E-11
701;29.20833333;29.20833333;10.28447842;2.44E-11
702;29.25;29.25;10.2488839;2.43E-11
703;29.29166667;29.29166667;10.21328939;2.41E-11
704;29.33333333;29.33333333;10.17769488;2.40E-11
705;29.375;29.375;10.14210036;2.39E-11
706;29.41666667;29.41666667;10.10650585;2.37E-11
707;29.45833333;29.45833333;10.07091134;2.36E-11
708;29.5;29.5;10.03531683;2.35E-11
709;29.54166667;29.54166667;9.999722313;2.33E-11
710;29.58333333;29.58333333;9.9641278;2.32E-11
711;29.625;29.625;9.928533288;2.30E-11
712;29.66666667;29.66666667;9.892938775;2.29E-11
713;29.70833333;29.70833333;9.857344262;2.28E-11
714;29.75;29.75;9.821749749;2.26E-11
715;29.79166667;29.79166667;9.786155236;2.25E-11
716;29.83333333;29.83333333;9.750560723;2.24E-11
717;29.875;29.875;9.714966211;2.22E-11
718;29.91666667;29.91666667;9.679371698;2.21E-11
719;29.95833333;29.95833333;9.643777185;2.19E-11
720;30;30;9.608182672;2.18E-11
721;30.04166667;30.04166667;9.571477792;2.17E-11
722;30.08333333;30.08333333;9.534772912;2.15E-11
723;30.125;30.125;9.498068033;2.14E-11
724;30.16666667;30.16666667;9.461363153;2.12E-11
725;30.20833333;30.20833333;9.424658273;2.11E-11
726;30.25;30.25;9.387953393;2.10E-11
727;30.29166667;30.29166667;9.351248513;2.08E-11
728;30.33333333;30.33333333;9.314543634;2.07E-11
729;30.375;30.375;9.277838754;2.05E-11
730;30.41666667;30.41666667;9.241133874;2.04E-11
731;30.45833333;30.45833333;9.204428994;2.02E-11
732;30.5;30.5;9.167724115;2.01E-11
733;30.54166667;30.54166667;9.131019235;2.00E-11
734;30.58333333;30.58333333;9.094314355;1.98E-11
735;30.625;30.625;9.057609475;1.97E-11
736;30.66666667;30.66666667;9.020904595;1.95E-11
737;30.70833333;30.70833333;8.984199716;1.94E-11
738;30.75;30.75;8.947494836;1.92E-11
739;30.79166667;30.79166667;8.910789956;1.91E-11
740;30.83333333;30.83333333;8.874085076;1.90E-11
741;30.875;30.875;8.837380196;1.88E-11
742;30.91666667;30.91666667;8.800675317;1.87E-11
743;30.95833333;30.95833333;8.763970437;1.85E-11
744;31;31;8.727265557;1.84E-11
745;31.04166667;31.04166667;8.684943996;1.82E-11
746;31.08333333;31.08333333;8.642622435;1.81E-11
747;31.125;31.125;8.600300875;1.79E-11
748;31.16666667;31.16666667;8.557979314;1.78E-11
749;31.20833333;31.20833333;8.515657753;1.76E-11
750;31.25;31.25;8.473336192;1.74E-11
751;31.29166667;31.29166667;8.431014631;1.73E-11
752;31.33333333;31.33333333;8.388693071;1.71E-11
753;31.375;31.375;8.34637151;1.69E-11
754;31.41666667;31.41666667;8.304049949;1.68E-11
755;31.45833333;31.45833333;8.261728388;1.66E-11
756;31.5;31.5;8.219406828;1.65E-11
757;31.54166667;31.54166667;8.177085267;1.63E-11
758;31.58333333;31.58333333;8.134763706;1.61E-11
759;31.625;31.625;8.092442145;1.60E-11
760;31.66666667;31.66666667;8.050120584;1.58E-11
761;31.70833333;31.70833333;8.007799024;1.56E-11
762;31.75;31.75;7.965477463;1.55E-11
763;31.79166667;31.79166667;7.923155902;1.53E-11
764;31.83333333;31.83333333;7.880834341;1.52E-11
765;31.875;31.875;7.83851278;1.50E-11
766;31.91666667;31.91666667;7.79619122;1.48E-11
767;31.95833333;31.95833333;7.753869659;1.47E-11
768;32;32;7.711548098;1.45E-11
769;32.04166667;32.04166667;7.651144545;1.43E-11
770;32.08333333;32.08333333;7.590740991;1.40E-11
771;32.125;32.125;7.530337438;1.38E-11
772;32.16666667;32.16666667;7.469933884;1.36E-11
773;32.20833333;32.20833333;7.409530331;1.33E-11
774;32.25;32.25;7.349126777;1.31E-11
775;32.29166667;32.29166667;7.288723224;1.28E-11
776;32.33333333;32.33333333;7.228319671;1.26E-11
777;32.375;32.375;7.167916117;1.24E-11
778;32.41666667;32.41666667;7.107512564;1.21E-11
779;32.45833333;32.45833333;7.04710901;1.19E-11
780;32.5;32.5;6.986705457;1.17E-11
781;32.54166667;32.54166667;6.926301904;1.14E-11
782;32.58333333;32.58333333;6.86589835;1.12E-11
783;32.625;32.625;6.805494797;1.10E-11
784;32.66666667;32.66666667;6.745091243;1.07E-11
785;32.70833333;32.70833333;6.68468769;1.05E-11
786;32.75;32.75;6.624284137;1.03E-11
787;32.79166667;32.79166667;6.563880583;1.00E-11
788;32.83333333;32.83333333;6.50347703;9.78E-12
789;32.875;32.875;6.443073476;9.55E-12
790;32.91666667;32.91666667;6.382669923;9.31E-12
791;32.95833333;32.95833333;6.322266369;9.08E-12
792;33;33;6.261862816;8.84E-12
793;33.04166667;33.04166667;6.298105976;8.98E-12
794;33.08333333;33.08333333;6.334349136;9.12E-12
795;33.125;33.125;6.370592295;9.26E-12
796;33.16666667;33.16666667;6.406835455;9.40E-12
797;33.20833333;33.20833333;6.443078615;9.54E-12
798;33.25;33.25;6.479321775;9.68E-12
799;33.29166667;33.29166667;6.515564934;9.82E-12
800;33.33333333;33.33333333;6.551808094;9.96E-12
801;33.375;33.375;6.588051254;1.01E-11
802;33.41666667;33.41666667;6.624294413;1.02E-11
803;33.45833333;33.45833333;6.660537573;1.04E-11
804;33.5;33.5;6.696780733;1.05E-11
805;33.54166667;33.54166667;6.733023893;1.07E-11
806;33.58333333;33.58333333;6.769267053;1.08E-11
807;33.625;33.625;6.805510212;1.09E-11
808;33.66666667;33.66666667;6.841753372;1.11E-11
809;33.70833333;33.70833333;6.877996532;1.12E-11
810;33.75;33.75;6.914239692;1.14E-11
811;33.79166667;33.79166667;6.950482851;1.15E-11
812;33.83333333;33.83333333;6.986726011;1.16E-11
813;33.875;33.875;7.022969171;1.18E-11
814;33.91666667;33.91666667;7.05921233;1.19E-11
815;33.95833333;33.95833333;7.09545549;1.21E-11
816;34;34;7.13169865;1.22E-11
817;34.04166667;34.04166667;7.143216377;1.23E-11
818;34.08333333;34.08333333;7.154734103;1.23E-11
819;34.125;34.125;7.16625183;1.24E-11
820;34.16666667;34.16666667;7.177769557;1.24E-11
821;34.20833333;34.20833333;7.189287283;1.25E-11
822;34.25;34.25;7.20080501;1.25E-11
823;34.29166667;34.29166667;7.212322737;1.26E-11
824;34.33333333;34.33333333;7.223840463;1.26E-11
825;34.375;34.375;7.23535819;1.27E-11
826;34.41666667;34.41666667;7.246875917;1.27E-11
827;34.45833333;34.45833333;7.258393643;1.28E-11
828;34.5;34.5;7.26991137;1.28E-11
829;34.54166667;34.54166667;7.281429097;1.29E-11
830;34.58333333;34.58333333;7.292946823;1.29E-11
831;34.625;34.625;7.30446455;1.30E-11
832;34.66666667;34.66666667;7.315982277;1.30E-11
833;34.70833333;34.70833333;7.327500003;1.31E-11
834;34.75;34.75;7.33901773;1.31E-11
835;34.79166667;34.79166667;7.350535457;1.32E-11
836;34.83333333;34.83333333;7.362053183;1.32E-11
837;34.875;34.875;7.37357091;1.33E-11
838;34.91666667;34.91666667;7.385088637;1.33E-11
839;34.95833333;34.95833333;7.396606363;1.34E-11
840;35;35;7.40812409;1.34E-11
841;35.04166667;35.04166667;7.39283171;1.33E-11
842;35.08333333;35.08333333;7.377539331;1.33E-11
843;35.125;35.125;7.362246951;1.32E-11
844;35.16666667;35.16666667;7.346954571;1.32E-11
845;35.20833333;35.20833333;7.331662191;1.31E-11
846;35.25;35.25;7.316369812;1.31E-11
847;35.29166667;35.29166667;7.301077432;1.30E-11
848;35.33333333;35.33333333;7.285785052;1.29E-11
849;35.375;35.375;7.270492672;1.29E-11
850;35.41666667;35.41666667;7.255200293;1.28E-11
851;35.45833333;35.45833333;7.239907913;1.28E-11
852;35.5;35.5;7.224615533;1.27E-11
853;35.54166667;35.54166667;7.209323153;1.26E-11
854;35.58333333;35.58333333;7.194030774;1.26E-11
855;35.625;35.625;7.178738394;1.25E-11
856;35.66666667;35.66666667;7.163446014;1.25E-11
857;35.70833333;35.70833333;7.148153634;1.24E-11
858;35.75;35.75;7.132861255;1.24E-11
859;35.79166667;35.79166667;7.117568875;1.23E-11
860;35.83333333;35.83333333;7.102276495;1.22E-11
861;35.875;35.875;7.086984115;1.22E-11
862;35.91666667;35.91666667;7.071691736;1.21E-11
863;35.95833333;35.95833333;7.056399356;1.21E-11
864;36;36;7.041106976;1.20E-11
865;36.04166667;36.04166667;7.032038319;1.20E-11
866;36.08333333;36.08333333;7.022969662;1.19E-11
867;36.125;36.125;7.013901005;1.19E-11
868;36.16666667;36.16666667;7.004832348;1.19E-11
869;36.20833333;36.20833333;6.99576369;1.19E-11
870;36.25;36.25;6.986695033;1.18E-11
871;36.29166667;36.29166667;6.977626376;1.18E-11
872;36.33333333;36.33333333;6.968557719;1.18E-11
873;36.375;36.375;6.959489062;1.17E-11
874;36.41666667;36.41666667;6.950420405;1.17E-11
875;36.45833333;36.45833333;6.941351748;1.17E-11
876;36.5;36.5;6.932283091;1.17E-11
877;36.54166667;36.54166667;6.923214433;1.16E-11
878;36.58333333;36.58333333;6.914145776;1.16E-11
879;36.625;36.625;6.905077119;1.16E-11
880;36.66666667;36.66666667;6.896008462;1.15E-11
881;36.70833333;36.70833333;6.886939805;1.15E-11
882;36.75;36.75;6.877871148;1.15E-11
883;36.79166667;36.79166667;6.868802491;1.14E-11
884;36.83333333;36.83333333;6.859733834;1.14E-11
885;36.875;36.875;6.850665176;1.14E-11
886;36.91666667;36.91666667;6.841596519;1.14E-11
887;36.95833333;36.95833333;6.832527862;1.13E-11
888;37;37;6.823459205;1.13E-11
889;37.04166667;37.04166667;7.017615749;1.21E-11
890;37.08333333;37.08333333;7.211772294;1.28E-11
891;37.125;37.125;7.405928838;1.36E-11
892;37.16666667;37.16666667;7.600085383;1.44E-11
893;37.20833333;37.20833333;7.794241927;1.51E-11
894;37.25;37.25;7.988398471;1.59E-11
895;37.29166667;37.29166667;8.182555016;1.66E-11
896;37.33333333;37.33333333;8.37671156;1.74E-11
897;37.375;37.375;8.570868104;1.82E-11
898;37.41666667;37.41666667;8.765024649;1.89E-11
899;37.45833333;37.45833333;8.959181193;1.97E-11
900;37.5;37.5;9.153337738;2.04E-11
901;37.54166667;37.54166667;9.347494282;2.12E-11
902;37.58333333;37.58333333;9.541650826;2.20E-11
903;37.625;37.625;9.735807371;2.27E-11
904;37.66666667;37.66666667;9.929963915;2.35E-11
905;37.70833333;37.70833333;10.12412046;2.43E-11
906;37.75;37.75;10.318277;2.50E-11
907;37.79166667;37.79166667;10.51243355;2.58E-11
908;37.83333333;37.83333333;10.70659009;2.66E-11
909;37.875;37.875;10.90074664;2.73E-11
910;37.91666667;37.91666667;11.09490318;2.81E-11
911;37.95833333;37.95833333;11.28905973;2.88E-11
912;38;38;11.48321627;2.96E-11
913;38.04166667;38.04166667;11.31063583;2.89E-11
914;38.08333333;38.08333333;11.13805539;2.83E-11
915;38.125;38.125;10.96547496;2.76E-11
916;38.16666667;38.16666667;10.79289452;2.70E-11
917;38.20833333;38.20833333;10.62031408;2.63E-11
918;38.25;38.25;10.44773364;2.56E-11
919;38.29166667;38.29166667;10.2751532;2.50E-11
920;38.33333333;38.33333333;10.10257276;2.43E-11
921;38.375;38.375;9.929992326;2.36E-11
922;38.41666667;38.41666667;9.757411888;2.30E-11
923;38.45833333;38.45833333;9.584831449;2.23E-11
924;38.5;38.5;9.412251011;2.17E-11
925;38.54166667;38.54166667;9.239670573;2.10E-11
926;38.58333333;38.58333333;9.067090134;2.03E-11
927;38.625;38.625;8.894509696;1.97E-11
928;38.66666667;38.66666667;8.721929258;1.90E-11
929;38.70833333;38.70833333;8.54934882;1.83E-11
930;38.75;38.75;8.376768382;1.77E-11
931;38.79166667;38.79166667;8.204187943;1.70E-11
932;38.83333333;38.83333333;8.031607505;1.64E-11
933;38.875;38.875;7.859027067;1.57E-11
934;38.91666667;38.91666667;7.686446629;1.50E-11
935;38.95833333;38.95833333;7.51386619;1.44E-11
936;39;39;7.341285752;1.37E-11
937;39.04166667;39.04166667;7.370096887;1.38E-11
938;39.08333333;39.08333333;7.398908023;1.40E-11
939;39.125;39.125;7.427719158;1.41E-11
940;39.16666667;39.16666667;7.456530294;1.42E-11
941;39.20833333;39.20833333;7.485341429;1.43E-11
942;39.25;39.25;7.514152565;1.45E-11
943;39.29166667;39.29166667;7.5429637;1.46E-11
944;39.33333333;39.33333333;7.571774836;1.47E-11
945;39.375;39.375;7.600585971;1.49E-11
946;39.41666667;39.41666667;7.629397107;1.50E-11
947;39.45833333;39.45833333;7.658208242;1.51E-11
948;39.5;39.5;7.687019378;1.53E-11
949;39.54166667;39.54166667;7.715830513;1.54E-11
950;39.58333333;39.58333333;7.744641648;1.55E-11
951;39.625;39.625;7.773452784;1.56E-11
952;39.66666667;39.66666667;7.802263919;1.58E-11
953;39.70833333;39.70833333;7.831075055;1.59E-11
954;39.75;39.75;7.85988619;1.60E-11
955;39.79166667;39.79166667;7.888697326;1.62E-11
956;39.83333333;39.83333333;7.917508461;1.63E-11
957;39.875;39.875;7.946319597;1.64E-11
958;39.91666667;39.91666667;7.975130732;1.65E-11
959;39.95833333;39.95833333;8.003941868;1.67E-11
960;40;40;8.032753003;1.68E-11
961;40.04166667;40.04166667;8.061564138;1.69E-11
962;40.08333333;40.08333333;8.090375274;1.71E-11
963;40.125;40.125;8.119186409;1.72E-11
964;40.16666667;40.16666667;8.147997545;1.74E-11
965;40.20833333;40.20833333;8.17680868;1.75E-11
966;40.25;40.25;8.205619816;1.76E-11
967;40.29166667;40.29166667;8.234430951;1.78E-11
968;40.33333333;40.33333333;8.263242086;1.79E-11
969;40.375;40.375;8.292053222;1.80E-11
970;40.41666667;40.41666667;8.320864357;1.82E-11
971;40.45833333;40.45833333;8.349675493;1.83E-11
972;40.5;40.5;8.378486628;1.84E-11
973;40.54166667;40.54166667;8.407297763;1.86E-11
974;40.58333333;40.58333333;8.436108899;1.87E-11
975;40.625;40.625;8.464920034;1.89E-11
976;40.66666667;40.66666667;8.49373117;1.90E-11
977;40.70833333;40.70833333;8.522542305;1.91E-11
978;40.75;40.75;8.551353441;1.93E-11
979;40.79166667;40.79166667;8.580164576;1.94E-11
980;40.83333333;40.83333333;8.608975711;1.96E-11
981;40.875;40.875;8.637786847;1.97E-11
982;40.91666667;40.91666667;8.666597982;1.98E-11
983;40.95833333;40.95833333;8.695409118;2.00E-11
984;41;41;8.724220253;2.01E-11
985;41.04166667;41.04166667;8.728710209;2.02E-11
