t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem;C_mineralN_soil
1422;7.1;2.41E-11;1.27E-08;0.00048825;0.41262756
1423;6.978;2.21E-11;1.19E-08;0.00049585;0.41260639
1424;6.923;2.03E-11;1.12E-08;0.00049364;0.412585411
1425;7.065;1.88E-11;1.06E-08;0.00038791;0.412564388
1426;7.15;1.74E-11;9.98E-09;0.00038183;0.41254347
1427;7.225;1.61E-11;9.44E-09;0.00050054;0.412522685
1428;7.33;1.49E-11;8.95E-09;0.00051141;0.41250205
1429;7.42;1.38E-11;8.46E-09;0.00041535;0.412481649
1430;7.525;1.28E-11;8.01E-09;0.00043249;0.412461446
1431;7.705;1.19E-11;7.60E-09;0.00043064;0.412441313
1432;7.855;1.10E-11;7.21E-09;0.00043152;0.412421334
1433;7.975;1.02E-11;6.83E-09;0.00032637;0.412401585
1434;8.09;1.03E-11;6.58E-09;0.00085938;0.412382103
1435;8.235;1.06E-11;6.89E-09;0.00329851;0.412362745
1436;8.475;1.13E-11;7.54E-09;0.00456797;0.41234324
1437;8.81;1.36E-11;9.04E-09;0.01048044;0.412323235
1438;9.315;1.72E-11;1.12E-08;0.01378261;0.412302147
1439;9.705;1.83E-11;1.23E-08;0.00455309;0.412280004
1440;9.76;1.83E-11;1.25E-08;0.00320543;0.412257381
1441;9.715;1.70E-11;1.19E-08;0.00085159;0.412234626
1442;9.605;1.56E-11;1.12E-08;0.00071804;0.412211954
1443;9.495;1.43E-11;1.05E-08;0.00058855;0.412189492
1444;9.41;1.30E-11;9.61E-09;0.00058242;0.412167301
1445;9.33;1.21E-11;8.99E-09;0.00058034;0.412145447
1446;9.26;1.13E-11;8.42E-09;0.00057794;0.412123927
1447;9.195;1.05E-11;7.90E-09;0.00069942;0.412102781
1448;9.11;9.80E-12;7.41E-09;0.00070087;0.412082055
1449;9.06;9.14E-12;6.96E-09;0.00058155;0.412061692
1450;9.045;8.53E-12;6.55E-09;0.0005714;0.41204168
1451;9.035;7.98E-12;6.17E-09;0.00056893;0.41202199
1452;9.005;7.45E-12;5.81E-09;0.00044463;0.412002655
1453;8.98;6.96E-12;5.47E-09;0.00032778;0.411983664
1454;8.935;6.50E-12;5.15E-09;0.00021068;0.41196505
1455;8.865;6.08E-12;4.85E-09;0.00020971;0.411946839
1456;8.77;5.70E-12;4.59E-09;0.0001045;0.411928986
1457;8.695;5.33E-12;4.32E-09;0.00010466;0.411911576
1458;8.65;5.27E-12;4.14E-09;0.00090164;0.41189451
1459;8.675;5.29E-12;4.16E-09;0.00209459;0.411877635
1460;8.795;5.60E-12;4.48E-09;0.00402769;0.411860745
1461;8.985;6.25E-12;5.14E-09;0.00517032;0.411843663
1462;9.115;6.96E-12;5.90E-09;0.00385825;0.411826332
1463;9.205;7.74E-12;6.72E-09;0.0043667;0.41180878
1464;9.265;8.26E-12;7.31E-09;0.00214261;0.411790929
1465;9.24;8.41E-12;7.51E-09;0.00108719;0.411772902
1466;9.085;8.23E-12;7.35E-09;0.00045315;0.411754921
1467;8.91;7.90E-12;7.04E-09;0.00057467;0.411737057
1468;8.865;7.54E-12;6.69E-09;0.00069522;0.41171918
1469;8.81;7.16E-12;6.32E-09;0.00082283;0.411701355
1470;8.825;6.78E-12;5.97E-09;0.00059247;0.411683542
1471;8.875;6.41E-12;5.63E-09;0.00060477;0.41166574
1472;8.865;6.04E-12;5.29E-09;0.00059458;0.411648076
1473;8.88;5.68E-12;4.98E-09;0.00033549;0.41163053
1474;8.635;5.31E-12;4.65E-09;0.00019564;0.411613503
1475;8.335;4.95E-12;4.35E-09;0.00019475;0.411597055
1476;8.155;4.64E-12;4.08E-09;0.00009549;0.41158101
1477;7.805;4.33E-12;3.82E-09;0.00009504;0.411565597
1478;7.46;4.05E-12;3.57E-09;0.00009169;0.41155076
1479;7.175;3.76E-12;3.33E-09;0;0.411536378
1480;7.064;3.54E-12;3.14E-09;0;0.411522283
1481;6.649;3.44E-12;2.97E-09;0.00022434;0.4115088
1482;6.294;3.50E-12;3.01E-09;0.00295102;0.411495788
1483;6.22;3.98E-12;3.42E-09;0.00683639;0.411482849
1484;6.372;6.12E-12;4.89E-09;0.0241618;0.411469504
1485;7.088;1.13E-11;7.88E-09;0.03280069;0.411454679
1486;10.932;2.13E-11;1.28E-08;0.03616238;0.411432969
1487;9.765;3.01E-11;1.64E-08;0.02778101;0.411411515
1488;7.643;3.45E-11;1.80E-08;0.0109502;0.411391761
1489;6.901;3.50E-11;1.79E-08;0.00055075;0.411371622
1490;6.37;3.38E-11;1.70E-08;0.0001689;0.411351128
1491;6.052;3.20E-11;1.60E-08;0.00008299;0.411330142
1492;6.158;3.02E-11;1.50E-08;0.00008371;0.411308342
1493;6.158;2.84E-11;1.41E-08;0;0.411286094
1494;6.794;2.71E-11;1.34E-08;0;0.411262436
1495;6.264;2.50E-11;1.25E-08;0.00008481;0.411239695
1496;5.84;2.31E-11;1.16E-08;0.00008282;0.411217722
1497;5.415;2.15E-11;1.08E-08;0.00016173;0.411196491
1498;4.991;1.99E-11;1.01E-08;0.00017539;0.41117592
1499;4.354;1.84E-11;9.45E-09;0.00016862;0.411156344
1500;4.46;1.74E-11;8.99E-09;0.00008502;0.411136643
1501;4.142;1.63E-11;8.47E-09;0.00008341;0.411117485
1502;3.717;1.52E-11;7.97E-09;0.00008123;0.41109899
1503;3.399;1.42E-11;7.54E-09;0;0.411080965
1504;2.975;1.33E-11;7.12E-09;0;0.411063494
1505;3.081;1.27E-11;6.87E-09;0.00013733;0.411045913
1506;3.081;1.25E-11;6.86E-09;0.00143522;0.411028346
1507;3.505;1.30E-11;7.38E-09;0.004359;0.411010157
1508;4.036;1.49E-11;8.79E-09;0.01328836;0.410991069
1509;5.84;1.99E-11;1.19E-08;0.02460579;0.410968674
1510;6.264;2.67E-11;1.56E-08;0.0284928;0.410944849
1511;5.415;3.23E-11;1.85E-08;0.0181685;0.410921666
1512;6.223;3.64E-11;2.08E-08;0.00580458;0.410895971
1513;5.957;3.65E-11;2.09E-08;0.00083989;0.41087
1514;5.733;3.52E-11;2.00E-08;0.00025524;0.410843726
1515;5.59;3.34E-11;1.89E-08;0.00017171;0.410817215
1516;5.511;3.14E-11;1.79E-08;0.00008724;0.410790635
1517;5.48;2.96E-11;1.68E-08;0.00008744;0.410763936
1518;5.455;2.78E-11;1.59E-08;0.00009068;0.410737248
1519;5.45;2.61E-11;1.50E-08;0.00009275;0.410710638
1520;5.466;2.45E-11;1.42E-08;0.00009109;0.410684162
1521;5.445;2.30E-11;1.35E-08;0.00018137;0.410657971
1522;5.385;2.16E-11;1.27E-08;0.00039212;0.410632185
1523;5.346;2.03E-11;1.21E-08;0.00039296;0.410606723
1524;5.347;1.91E-11;1.15E-08;0.00041051;0.410581608
1525;5.401;1.81E-11;1.10E-08;0.0005286;0.410556809
1526;5.489;1.71E-11;1.05E-08;0.00054074;0.410532234
1527;5.6;1.62E-11;1.00E-08;0.00066827;0.410507851
1528;5.712;1.53E-11;9.56E-09;0.00068804;0.410483666
1529;5.84;1.45E-11;9.17E-09;0.00083179;0.410459758
1530;6.001;1.40E-11;8.83E-09;0.00088938;0.410436058
1531;6.203;1.36E-11;8.68E-09;0.00161293;0.410412477
1532;6.433;1.34E-11;8.64E-09;0.00160608;0.410388927
1533;6.626;1.31E-11;8.59E-09;0.00125641;0.410365507
1534;6.773;1.29E-11;8.64E-09;0.00179994;0.41034228
1535;6.931;1.29E-11;8.83E-09;0.00250286;0.410319139
1536;7.14;1.28E-11;8.97E-09;0.00147721;0.410295905
1537;7.305;1.25E-11;8.92E-09;0.00082769;0.410272755
1538;7.425;1.20E-11;8.66E-09;0.00069;0.410249747
1539;7.5;1.13E-11;8.27E-09;0.00069611;0.410226916
1540;7.57;1.07E-11;7.90E-09;0.0011088;0.41020431
1541;7.535;1.01E-11;7.51E-09;0.00141593;0.410182122
1542;7.59;9.26E-12;6.97E-09;0.0016468;0.410159313
1543;7.52;8.52E-12;6.44E-09;0.00204819;0.410136233
1544;7.365;7.86E-12;5.97E-09;0.00177802;0.410113164
1545;7.43;7.27E-12;5.55E-09;0.00123311;0.410089747
1546;7.53;6.76E-12;5.17E-09;0.002228;0.410066027
1547;7.465;6.29E-12;4.80E-09;0.00300552;0.410042299
1548;7.16;5.82E-12;4.45E-09;0.00208895;0.410019165
1549;7.015;5.44E-12;4.14E-09;0.00246656;0.409996287
1550;7.035;5.11E-12;3.87E-09;0.0023728;0.409973389
1551;6.996;4.79E-12;3.62E-09;0.00151129;0.409950652
1552;6.928;4.50E-12;3.39E-09;0.00169585;0.409928171
1553;6.727;4.22E-12;3.17E-09;0.00164117;0.409906191
1554;6.381;5.37E-12;3.24E-09;0.0099352;0.409884878
1555;6.25;7.39E-12;4.01E-09;0.02100063;0.40986357
1556;6.452;1.10E-11;5.53E-09;0.02190963;0.409841429
1557;6.756;1.77E-11;8.06E-09;0.03726415;0.409817866
1558;7.075;2.64E-11;1.11E-08;0.03267985;0.409792316
1559;7.195;3.45E-11;1.39E-08;0.02285273;0.409764939
1560;7.135;4.05E-11;1.59E-08;0.01738039;0.409735946
1561;7.038;4.16E-11;1.60E-08;0.00442751;0.409705521
1562;6.736;3.99E-11;1.52E-08;0.00263113;0.409674442
1563;6.371;3.72E-11;1.41E-08;0.00205466;0.409643072
1564;6.143;3.46E-11;1.31E-08;0.0012072;0.40961135
1565;5.922;3.20E-11;1.21E-08;0.00135696;0.409579478
1566;5.792;2.95E-11;1.12E-08;0.00148372;0.409547374
1567;5.711;2.73E-11;1.04E-08;0.0014873;0.409515049
1568;5.686;2.53E-11;9.66E-09;0.00110014;0.409482483
1569;5.675;2.35E-11;9.02E-09;0.0008522;0.409449759
1570;5.621;2.18E-11;8.42E-09;0.00071525;0.409417119
1571;5.535;2.03E-11;7.87E-09;0.0007072;0.409384696
1572;5.433;1.89E-11;7.38E-09;0.00060352;0.409352605
1573;5.351;1.76E-11;6.91E-09;0.00050423;0.40932082
1574;5.298;1.64E-11;6.50E-09;0.0004985;0.409289326
1575;5.246;1.54E-11;6.14E-09;0.00050325;0.40925815
1576;5.174;1.45E-11;5.80E-09;0.00059282;0.409227371
1577;5.087;1.36E-11;5.48E-09;0.00059492;0.409197043
1578;4.998;1.34E-11;5.22E-09;0.00118535;0.409167178
1579;4.948;1.33E-11;5.18E-09;0.00186891;0.409137661
1580;4.967;1.39E-11;5.47E-09;0.00393555;0.409108279
1581;5.114;1.51E-11;6.07E-09;0.00540265;0.409078619
1582;5.328;1.68E-11;6.97E-09;0.00740117;0.409048407
1583;5.435;1.87E-11;7.93E-09;0.00699458;0.409017784
1584;5.442;2.04E-11;8.84E-09;0.00711054;0.4089869
1585;5.256;2.14E-11;9.37E-09;0.00481432;0.408956316
1586;4.898;2.10E-11;9.24E-09;0.00177609;0.408926398
1587;4.395;2.00E-11;8.84E-09;0.00161138;0.408897482
1588;3.926;1.89E-11;8.35E-09;0.00133645;0.40886945
1589;3.537;1.79E-11;7.88E-09;0.0010557;0.408842137
1590;3.16;1.68E-11;7.41E-09;0.00096267;0.408815548
1591;2.847;1.59E-11;6.99E-09;0.00075581;0.408789502
1592;2.605;1.50E-11;6.60E-09;0.00067795;0.408763856
1593;2.494;1.41E-11;6.24E-09;0.00059847;0.408738364
1594;2.457;1.34E-11;5.93E-09;0.00047632;0.408712874
1595;2.403;1.27E-11;5.62E-09;0.00041463;0.408687457
1596;2.354;1.21E-11;5.34E-09;0.00034383;0.408662133
1597;2.303;1.14E-11;5.07E-09;0.00025914;0.408636928
1598;2.241;1.09E-11;4.82E-09;0.00018811;0.408611888
1599;2.179;1.03E-11;4.59E-09;0.00019915;0.408587027
1600;2.143;9.82E-12;4.38E-09;0.00019013;0.408562305
1601;2.07;9.64E-12;4.19E-09;0.00036402;0.408537818
1602;1.988;1.03E-11;4.45E-09;0.00613142;0.408513493
1603;1.932;1.32E-11;5.58E-09;0.02207605;0.408488953
1604;1.921;1.91E-11;7.77E-09;0.03154142;0.408463683
1605;2.044;2.91E-11;1.11E-08;0.04086654;0.40843695
1606;2.516;3.99E-11;1.46E-08;0.03094606;0.408407629
1607;2.926;4.85E-11;1.74E-08;0.0195976;0.408375827
1608;3.189;5.45E-11;1.94E-08;0.01505991;0.408341855
1609;3.181;5.49E-11;1.95E-08;0.00339059;0.408306663
1610;2.891;5.20E-11;1.84E-08;0.00156137;0.40827131
1611;2.601;4.84E-11;1.71E-08;0.00123362;0.408235855
1612;2.25;4.47E-11;1.58E-08;0.00093307;0.408200767
1613;2.098;4.13E-11;1.46E-08;0.00138585;0.408165482
1614;2.023;3.82E-11;1.35E-08;0.00155641;0.408129881
1615;1.946;3.53E-11;1.25E-08;0.00107762;0.408094077
1616;1.849;3.26E-11;1.16E-08;0.00078166;0.408058233
1617;1.787;3.02E-11;1.08E-08;0.00078373;0.408022323
1618;1.742;2.80E-11;1.00E-08;0.00079911;0.407986365
1619;1.725;2.60E-11;9.36E-09;0.00081828;0.407950333
1620;1.72;2.43E-11;8.76E-09;0.000718;0.407914248
1621;1.682;2.26E-11;8.20E-09;0.00071489;0.40787826
1622;1.654;2.12E-11;7.70E-09;0.0007321;0.407842377
1623;1.656;1.99E-11;7.24E-09;0.00099952;0.407806539
1624;1.658;1.87E-11;6.83E-09;0.00121007;0.407770771
1625;1.68;1.76E-11;6.46E-09;0.00149466;0.407735036
1626;1.7;1.77E-11;6.33E-09;0.00411031;0.407699315
1627;1.765;1.93E-11;6.85E-09;0.01037753;0.407663315
1628;1.95;2.34E-11;8.26E-09;0.01997431;0.407626343
1629;2.398;2.95E-11;1.04E-08;0.02082102;0.407587274
1630;2.99;3.58E-11;1.26E-08;0.01644716;0.407545507
1631;3.397;4.13E-11;1.45E-08;0.01412749;0.407501583
1632;3.691;4.48E-11;1.57E-08;0.00847196;0.40745608
1633;3.782;4.52E-11;1.59E-08;0.00365003;0.407409899
1634;3.664;4.32E-11;1.52E-08;0.00149597;0.407363995
1635;3.476;4.06E-11;1.43E-08;0.00120687;0.407318733
1636;3.177;3.77E-11;1.33E-08;0.00099686;0.407274568
1637;2.729;3.48E-11;1.23E-08;0.00117381;0.407232039
1638;2.489;3.22E-11;1.14E-08;0.00106457;0.407190374
1639;2.438;3.00E-11;1.06E-08;0.00097218;0.407148937
1640;2.412;2.80E-11;9.93E-09;0.00086826;0.407107693
1641;2.359;2.62E-11;9.30E-09;0.00087102;0.40706678
1642;2.303;2.44E-11;8.72E-09;0.00079146;0.407026243
1643;2.046;2.27E-11;8.13E-09;0.00068514;0.406986786
1644;1.827;2.12E-11;7.60E-09;0.00044542;0.406948252
1645;1.733;1.98E-11;7.14E-09;0.00076579;0.406910222
1646;1.66;1.86E-11;6.72E-09;0.00067201;0.406872635
1647;1.597;1.75E-11;6.34E-09;0.00042756;0.406835474
1648;1.531;1.64E-11;5.98E-09;0.00027965;0.406798762
1649;1.466;1.55E-11;5.66E-09;0.00020293;0.406762511
1650;1.393;1.63E-11;5.87E-09;0.00603001;0.406726617
1651;1.347;2.00E-11;7.16E-09;0.02073252;0.406690556
1652;1.33;2.78E-11;9.66E-09;0.03515382;0.406653587
1653;1.34;3.80E-11;1.28E-08;0.03502207;0.406615126
1654;1.498;4.72E-11;1.56E-08;0.0232839;0.40657489
1655;1.757;5.58E-11;1.82E-08;0.02247841;0.406532427
1656;2.085;6.11E-11;1.99E-08;0.01192398;0.406487803
1657;2.131;6.11E-11;1.99E-08;0.00373005;0.406442299
1658;1.902;5.73E-11;1.87E-08;0.00129646;0.40639723
1659;1.637;5.27E-11;1.72E-08;0.00092125;0.406352836
1660;1.512;4.82E-11;1.58E-08;0.00074559;0.406308672
1661;1.454;4.41E-11;1.44E-08;0.00056963;0.406264584
1662;1.407;4.03E-11;1.32E-08;0.00064842;0.406220613
1663;1.377;3.69E-11;1.21E-08;0.00074709;0.406176766
1664;1.362;3.38E-11;1.12E-08;0.00094155;0.406133042
1665;1.364;3.10E-11;1.03E-08;0.00063062;0.406089437
1666;1.379;2.86E-11;9.51E-09;0.00039587;0.406045966
1667;1.408;2.64E-11;8.81E-09;0.00029991;0.406002629
1668;1.474;2.44E-11;8.20E-09;0.0002034;0.405959334
1669;1.584;2.27E-11;7.67E-09;0.00020404;0.405915961
1670;1.697;2.13E-11;7.20E-09;0.00010525;0.405872546
1671;1.84;2.00E-11;6.80E-09;0.00010558;0.405829039
1672;1.896;1.88E-11;6.43E-09;0.00009803;0.405785788
1673;1.677;1.76E-11;6.03E-09;0;0.4057438
1674;1.459;1.83E-11;6.28E-09;0.00353417;0.405702928
1675;1.43;2.26E-11;7.79E-09;0.01805458;0.405662021
1676;1.862;3.06E-11;1.06E-08;0.02627565;0.405618776
1677;2.571;4.22E-11;1.43E-08;0.03428412;0.405571547
1678;3.346;5.73E-11;1.87E-08;0.042181;0.40551912
1679;4.05;7.05E-11;2.26E-08;0.02868052;0.405461638
1680;4.233;7.83E-11;2.49E-08;0.01722571;0.405402024
1681;4.016;7.83E-11;2.50E-08;0.00551518;0.405342879
1682;3.58;7.25E-11;2.31E-08;0.00131069;0.405285695
1683;3.065;6.55E-11;2.09E-08;0.00095083;0.405230931
1684;2.845;5.92E-11;1.89E-08;0.0011034;0.40517722
1685;2.865;5.37E-11;1.72E-08;0.00112264;0.405123549
1686;2.97;4.90E-11;1.57E-08;0.00126911;0.40506963
1687;3.085;4.48E-11;1.44E-08;0.00100511;0.405015522
1688;3.187;4.11E-11;1.33E-08;0.00075158;0.404961395
1689;3.29;3.79E-11;1.23E-08;0.00062447;0.404907343
1690;3.422;3.52E-11;1.15E-08;0.00042121;0.404853292
1691;3.603;3.29E-11;1.08E-08;0.00028591;0.404799107
1692;3.808;3.10E-11;1.02E-08;0.0002871;0.40474475
1693;3.949;2.91E-11;9.64E-09;0.00028831;0.404690568
1694;4.072;2.76E-11;9.19E-09;0.00029564;0.40463669
1695;4.213;2.65E-11;8.84E-09;0.00015264;0.404583102
1696;4.358;2.55E-11;8.55E-09;0.00015331;0.404529796
1697;4.479;2.46E-11;8.29E-09;0.0001542;0.404476915
1698;4.617;2.48E-11;8.34E-09;0.00092792;0.404424365
1699;4.808;2.69E-11;9.14E-09;0.00309251;0.404371839
1700;5.093;3.11E-11;1.08E-08;0.00663018;0.404318707
1701;5.429;3.68E-11;1.30E-08;0.00806191;0.404264509
1702;5.865;4.38E-11;1.58E-08;0.01173458;0.40420851
1703;6.272;4.93E-11;1.81E-08;0.0076407;0.404150763
1704;6.506;5.30E-11;1.96E-08;0.00750695;0.404092125
1705;6.654;5.27E-11;1.96E-08;0.00250764;0.404033192
1706;6.688;5.01E-11;1.87E-08;0.00076849;0.403974774
1707;6.685;4.71E-11;1.76E-08;0.00137936;0.40391713
1708;6.684;4.41E-11;1.65E-08;0.00201745;0.403860247
1709;6.668;4.15E-11;1.55E-08;0.00221579;0.403804209
1710;6.646;3.91E-11;1.45E-08;0.00227199;0.403749066
1711;6.643;3.70E-11;1.37E-08;0.00200801;0.403694763
1712;6.722;3.52E-11;1.31E-08;0.00185321;0.403640982
1713;6.8;3.37E-11;1.25E-08;0.00163392;0.403587778
1714;6.862;3.24E-11;1.20E-08;0.00191062;0.403535247
1715;6.91;3.08E-11;1.14E-08;0.0014731;0.40348348
1716;6.963;2.97E-11;1.09E-08;0.00083484;0.40343252
1717;7.035;2.87E-11;1.06E-08;0.00062099;0.403382332
1718;7.065;2.78E-11;1.02E-08;0.00042765;0.403333107
1719;7.1;2.69E-11;9.90E-09;0.00063636;0.403284816
1720;7.135;2.62E-11;9.61E-09;0.00040957;0.403237457
1721;7.09;2.54E-11;9.32E-09;0.00057291;0.403191335
1722;6.946;2.51E-11;8.96E-09;0.00065852;0.40314675
1723;6.832;2.54E-11;8.99E-09;0.00136521;0.403103512
1724;6.83;2.70E-11;9.56E-09;0.00277619;0.403061092
1725;6.871;2.92E-11;1.04E-08;0.00381698;0.403019201
1726;6.896;3.17E-11;1.14E-08;0.00444453;0.402977766
1727;6.895;3.39E-11;1.23E-08;0.00407597;0.402936812
1728;7.007;3.49E-11;1.27E-08;0.00277544;0.402895946
1729;7.2;3.48E-11;1.27E-08;0.00165739;0.402854963
1730;7.335;3.38E-11;1.23E-08;0.00117318;0.402814119
1731;7.475;3.27E-11;1.18E-08;0.00262842;0.402773406
1732;7.565;3.15E-11;1.13E-08;0.00230668;0.402732995
1733;7.54;3.03E-11;1.08E-08;0.00231796;0.402693302
1734;7.51;2.91E-11;1.03E-08;0.0023765;0.402654349
1735;7.545;2.81E-11;9.82E-09;0.00217809;0.402615943
1736;7.615;2.72E-11;9.41E-09;0.00226267;0.402577997
1737;7.745;2.65E-11;9.05E-09;0.00259574;0.402540342
1738;7.925;2.58E-11;8.73E-09;0.00181117;0.402502872
1739;8.07;2.53E-11;8.45E-09;0.00181793;0.402465751
1740;8.175;2.46E-11;8.15E-09;0.00098977;0.402429149
1741;8.26;2.39E-11;7.87E-09;0.000487;0.402393174
1742;8.215;2.32E-11;7.56E-09;0.00044249;0.402358208
1743;8.055;2.24E-11;7.25E-09;0.00042981;0.402324541
1744;7.85;2.16E-11;6.92E-09;0.00025395;0.402292233
1745;7.785;2.09E-11;6.62E-09;0.00104073;0.402260836
1746;7.99;2.05E-11;6.38E-09;0.00279789;0.402229593
1747;8.025;2.15E-11;6.20E-09;0.00782542;0.402198806
1748;7.975;2.59E-11;6.98E-09;0.02456705;0.402168149
1749;8.155;3.35E-11;8.45E-09;0.03347051;0.402136414
1750;8.38;4.28E-11;1.03E-08;0.03002415;0.402103276
1751;8.435;5.10E-11;1.18E-08;0.02362898;0.402069298
1752;8.395;5.64E-11;1.27E-08;0.01858689;0.40203486
1753;8.295;5.69E-11;1.25E-08;0.00837659;0.402000418
1754;8.215;5.49E-11;1.19E-08;0.00608606;0.401966136
1755;8.235;5.23E-11;1.12E-08;0.00488032;0.401931896
1756;8.3;4.94E-11;1.05E-08;0.00426559;0.401897648
1757;8.35;4.66E-11;9.81E-09;0.00307851;0.401863554
1758;8.42;4.38E-11;9.18E-09;0.00269968;0.401829653
1759;8.4;4.12E-11;8.58E-09;0.00306092;0.401796242
1760;8.395;3.88E-11;8.03E-09;0.00220751;0.401763322
1761;8.45;3.64E-11;7.50E-09;0.00262604;0.401730776
1762;8.36;3.43E-11;7.02E-09;0.00383856;0.401698966
1763;8.155;3.22E-11;6.53E-09;0.00340889;0.40166816
1764;8.065;3.05E-11;6.13E-09;0.00287524;0.401638086
1765;8.045;2.88E-11;5.74E-09;0.00294177;0.401608558
1766;8.085;2.74E-11;5.39E-09;0.00293864;0.401579447
1767;8.135;2.59E-11;5.06E-09;0.0019163;0.401550773
1768;8.075;2.45E-11;4.74E-09;0.00209133;0.401522803
1769;7.82;2.31E-11;4.43E-09;0.00158818;0.401495947
1770;7.58;2.23E-11;4.12E-09;0.00167911;0.401470124
1771;7.425;2.26E-11;3.94E-09;0.00376716;0.401445073
1772;7.32;2.36E-11;4.07E-09;0.00666339;0.401420575
1773;7.315;2.66E-11;4.58E-09;0.01264669;0.401396258
1774;7.36;2.92E-11;5.08E-09;0.00800369;0.401371922
1775;7.265;3.19E-11;5.64E-09;0.00942174;0.40134784
1776;7.185;3.37E-11;6.02E-09;0.00828046;0.40132393
1777;7.029;3.36E-11;6.01E-09;0.00436995;0.401300362
1778;6.779;3.22E-11;5.72E-09;0.00277209;0.401277348
1779;6.439;3.06E-11;5.41E-09;0.0024608;0.401255061
1780;5.987;2.87E-11;5.07E-09;0.00138016;0.401233702
1781;5.571;2.69E-11;4.74E-09;0.00114489;0.401213162
1782;5.266;2.53E-11;4.44E-09;0.00117133;0.401193249
1783;5.235;2.40E-11;4.18E-09;0.0012066;0.401173492
1784;5.374;2.28E-11;3.95E-09;0.00142018;0.401153618
1785;5.471;2.16E-11;3.73E-09;0.00120291;0.401133732
1786;5.504;2.04E-11;3.51E-09;0.00116036;0.401113971
1787;5.495;1.93E-11;3.30E-09;0.0009423;0.401094414
1788;5.437;1.82E-11;3.11E-09;0.00055476;0.401075147
1789;5.35;1.72E-11;2.92E-09;0.00054808;0.401056234
1790;5.262;1.62E-11;2.74E-09;0.00018409;0.401037676
1791;5.208;1.53E-11;2.58E-09;0.00017682;0.401019423
1792;5.144;1.46E-11;2.44E-09;0;0.401001488
1793;5.023;1.37E-11;2.30E-09;0;0.400983954
1794;4.908;1.42E-11;2.35E-09;0.00187256;0.400966784
1795;4.945;1.69E-11;2.87E-09;0.01214418;0.400949611
1796;5.162;2.21E-11;3.88E-09;0.02157186;0.400931925
1797;5.599;2.92E-11;5.29E-09;0.02422442;0.400913176
1798;6.054;4.10E-11;7.40E-09;0.04771138;0.400892883
1799;6.546;5.47E-11;9.85E-09;0.04429871;0.400870361
1800;6.815;6.43E-11;1.17E-08;0.02226484;0.400846256
1801;6.747;6.63E-11;1.22E-08;0.0077539;0.40082135
1802;6.533;6.34E-11;1.17E-08;0.00328369;0.400796179
1803;6.287;5.92E-11;1.09E-08;0.00265816;0.400770908
1804;6.091;5.50E-11;1.01E-08;0.00290615;0.400745578
1805;5.953;5.10E-11;9.36E-09;0.0034663;0.400720155
1806;5.841;4.73E-11;8.66E-09;0.00458563;0.400694655
1807;5.74;4.40E-11;8.02E-09;0.00521972;0.400669109
1808;5.663;4.10E-11;7.44E-09;0.00494785;0.400643534
1809;5.562;3.82E-11;6.91E-09;0.00485916;0.400618042
1810;5.395;3.56E-11;6.41E-09;0.00451627;0.400592824
1811;5.241;3.33E-11;5.97E-09;0.00479481;0.400567887
1812;5.163;3.12E-11;5.57E-09;0.00504351;0.400543094
1813;5.177;2.95E-11;5.22E-09;0.00617232;0.400518274
1814;5.242;2.79E-11;4.89E-09;0.0062652;0.400493353
1815;5.429;2.65E-11;4.60E-09;0.00653969;0.400468098
1816;5.641;2.52E-11;4.32E-09;0.00665528;0.400442507
1817;5.804;2.40E-11;4.06E-09;0.00748875;0.400416712
1818;5.967;2.48E-11;3.80E-09;0.01256356;0.400390669
1819;6.176;2.75E-11;3.95E-09;0.02077693;0.400364148
1820;6.408;3.20E-11;4.48E-09;0.02518027;0.400336928
1821;6.671;3.71E-11;5.18E-09;0.02284549;0.40030886
1822;6.884;4.34E-11;6.10E-09;0.02640286;0.400279998
1823;7.05;4.97E-11;7.07E-09;0.02570063;0.400250176
1824;7.13;5.37E-11;7.71E-09;0.01900079;0.400219784
1825;7.09;5.34E-11;7.64E-09;0.00873065;0.400189235
1826;7.025;5.10E-11;7.28E-09;0.00658498;0.400158713
1827;6.957;4.80E-11;6.85E-09;0.0056278;0.400128303
1828;6.896;4.49E-11;6.39E-09;0.0057141;0.400098047
1829;6.829;4.18E-11;5.91E-09;0.00531071;0.400068016
1830;6.805;3.89E-11;5.50E-09;0.00409253;0.400038169
1831;6.777;3.63E-11;5.11E-09;0.00325994;0.400008584
1832;6.833;3.39E-11;4.76E-09;0.00217854;0.399979119
1833;6.949;3.16E-11;4.43E-09;0.00162712;0.399949689
1834;7.075;2.95E-11;4.13E-09;0.00166005;0.399920327
1835;7.15;2.75E-11;3.84E-09;0.00137752;0.399891184
1836;7.19;2.57E-11;3.57E-09;0.00138088;0.399862383
1837;7.22;2.39E-11;3.32E-09;0.00162778;0.399833969
1838;7.235;2.23E-11;3.08E-09;0.00165371;0.399805996
1839;7.23;2.08E-11;2.86E-09;0.00164639;0.399778506
1840;7.195;1.94E-11;2.65E-09;0.00161704;0.399751567
1841;7.17;1.81E-11;2.45E-09;0.00159883;0.399725157
1842;7.13;1.78E-11;2.26E-09;0.00353007;0.39969928
1843;7.145;1.95E-11;2.49E-09;0.01053942;0.399673714
1844;7.24;2.41E-11;3.14E-09;0.02380799;0.39964803
